aln_base	nheaders	pis	vars	seq_len	seq_len_nogap	nogap_prop	gc_mean	gc_var	gap_mean	gap_var	pi_mean	pi_std	total_tree_len	treeness	inter_len_mean	inter_len_var	ter_len_mean	ter_len_var	supp_mean	coeffVar_len	rcv	treeness_o_rcv	saturation	LB_std	gc_mean_pos1	gc_var_pos1	gap_mean_pos1	gap_var_pos1	gc_mean_pos2	gc_var_pos2	gap_mean_pos2	gap_var_pos2	gc_mean_pos3	gc_var_pos3	gap_mean_pos3	gap_var_pos3	invariants	singletons	patterns	entropy
E0052.r2_para_no_lavaretus_TBL_tlike_aln	26	35.38461538461539	51.794871794871796	195	41.53846153846154	0.9562129999999999	60.494482	7.286625	4.378698	70.568958	79.570809	12.935614	3.2149330000000003	0.497439	0.06953200000000001	0.014347	0.062141999999999996	0.007479	71.213043	1.5606280000000001	0.07753	0.155858	1.555554	45.316394	57.851502	8.244655	4.378698	70.568958	35.455953	4.714677	4.378698	70.568958	88.175991	37.098690999999995	4.378698	70.568958	48.205128205128204	32	117	0.330835
E1042.r2_para_no_lavaretus_TBL_tlike_aln	47	63.888888888888886	76.19047619047619	252	25.0	0.860942	63.214195	35.218786	13.905775	160.071789	60.425752	13.404778	5.671064	0.46629799999999993	0.0601	0.0076549999999999995	0.064397	0.007145	70.770455	1.3723040000000002	0.134684	0.288837	1.530109	32.274699	68.01352299999999	22.944452	13.956434	159.45123	42.508103999999996	18.410660999999998	13.880446	160.410911	79.127287	130.722609	13.880446	160.410911	23.80952380952381	31	212	0.583577
E1535.r2_para_no_lavaretus_TBL_tlike_aln	35	38.35978835978836	44.973544973544975	378	6.349206349206349	0.916327	63.357441	18.521772	8.367347	252.274102	71.751367	18.003298	3.666524	0.544443	0.06238200000000001	0.00933	0.047723	0.005535	73.128125	1.559964	0.14343599999999998	0.263455	0.573932	35.555868	54.907571	4.239361	8.276644000000001	253.77876	56.281052	2.306851	8.412697999999999	251.552473	78.894488	120.89676000000001	8.412697999999999	251.552473	55.026455026455025	25	214	0.372813
E1127.r2_para_no_lavaretus_TBL_tlike_aln	52	47.00854700854701	51.282051282051285	117	51.282051282051285	0.984714	56.008959999999995	16.225721	1.5286	28.170221999999995	81.410579	7.194403	3.847292	0.43212	0.033928	0.001501	0.042015	0.004089	64.15101999999999	1.394601	0.085963	0.198933	1.23463	24.604526	53.651635999999996	16.402473	1.5286	28.170221999999995	34.792746	7.118208999999999	1.5286	28.170221999999995	79.582497	87.240386	1.5286	28.170221999999995	48.717948717948715	5	74	0.391852
E0440.r2_para_no_lavaretus_TBL_tlike_aln	74	58.21596244131455	70.89201877934272	213	22.535211267605632	0.9700549999999999	58.862142000000006	13.884332999999998	2.994544	71.593769	77.582638	10.570105	6.113583	0.34813099999999997	0.029976	0.001268	0.055351	0.0068200000000000005	68.15142900000001	1.515374	0.083099	0.2387	0.5163310000000001	23.567362	58.754334	13.587953	3.1214310000000003	71.048649	32.921178000000005	7.314724000000001	2.9311	71.944671	84.911167	57.867867000000004	2.9311	71.944671	29.107981220657276	27	179	0.46326000000000006
E1450.r2_para_no_lavaretus_TBL_tlike_aln	77	47.87077826725404	55.35976505139501	681	20.411160058737153	0.920171	51.056743	5.412818	7.982913000000001	171.83641699999998	75.795265	14.816957	2.553106	0.48904	0.016873	0.000699	0.017394	0.000805	70.124658	1.595181	0.10547899999999999	0.21568600000000002	0.125119	29.442659999999997	53.72355400000001	2.919618	7.998169	171.620605	47.988794	1.988347	7.9924479999999996	171.700526	51.458009000000004	31.657636	7.958121	172.204194	44.64023494860499	51	476	0.298978
E0624.r2_para_no_lavaretus_TBL_tlike_aln	28	36.888888888888886	52.44444444444444	225	39.55555555555556	0.9512700000000001	60.96689	12.36277	4.873016000000001	109.65863200000001	76.078777	11.909542	2.708565	0.366979	0.039758999999999996	0.001454	0.061235000000000005	0.007487000000000001	70.08800000000001	1.338057	0.09979600000000001	0.271939	0.667277	18.645747	64.696887	2.8802220000000003	4.904762	110.360964	38.579149	8.023885	4.857143	109.32863	79.62474	68.71469599999999	4.857143	109.32863	47.55555555555556	35	137	0.394732
E1343.r2_para_no_lavaretus_TBL_tlike_aln	59	50.0	57.69230769230769	468	5.769230769230769	0.8983049999999999	59.863052	11.564741999999999	10.169492	209.374187	68.652185	15.380741	3.9462980000000005	0.5095	0.035904000000000005	0.0035600000000000002	0.032808	0.001913	72.001786	1.512355	0.12684	0.24895	0.415365	29.605887	57.531893000000004	7.9195839999999995	10.234681	208.50288600000002	42.679491999999996	9.786138000000001	10.136897	209.82784900000001	79.377711	55.14605	10.136897	209.82784900000001	42.30769230769231	36	332	0.420943
E0802.r2_para_no_lavaretus_TBL_tlike_aln	79	44.8559670781893	49.794238683127574	243	69.1358024691358	0.9895299999999999	54.244308999999994	10.699375999999999	1.0470389999999998	10.711649000000001	83.12436600000001	5.796492	4.570876999999999	0.505822	0.030422	0.0015710000000000001	0.028593	0.002357	68.13815799999999	1.501233	0.072463	0.143258	1.9961400000000002	32.481279	53.629245	3.223959	1.0470389999999998	10.711649000000001	42.571249	1.533091	1.0470389999999998	10.711649000000001	66.532433	92.318967	1.0470389999999998	10.711649000000001	50.205761316872426	12	145	0.377874
E1586.r2_para_no_lavaretus_TBL_tlike_aln	50	55.226824457593686	63.905325443786985	1014	17.75147928994083	0.8256410000000001	58.809743999999995	28.707696000000002	17.435897	248.87893599999998	54.618444	16.657884	5.072049	0.48532	0.052374000000000004	0.0058119999999999995	0.05221	0.005243	80.225532	1.4132930000000001	0.152657	0.31454899999999997	0.802396	25.129467	54.97156999999999	25.010835	17.43787	248.810137	37.937792	11.168631	17.43787	248.81371000000001	83.51846	86.855166	17.431953	249.018892	36.094674556213015	88	708	0.511117
E1302.r2_para_no_lavaretus_TBL_tlike_aln	47	58.0	64.44444444444444	450	7.333333333333333	0.9047280000000001	58.68328100000001	18.890055	9.527187	190.017428	64.075239	15.505991	3.8611400000000002	0.529357	0.046452999999999994	0.0055450000000000004	0.038664	0.002294	81.140909	1.459989	0.12207799999999999	0.230616	0.645054	27.998920000000002	58.35433100000001	3.090624	9.546099	189.432007	48.914468	4.2019660000000005	9.503546	190.30856200000002	68.784589	133.679146	9.531915	190.355843	35.55555555555556	29	347	0.545883
E0596.r2_para_no_lavaretus_TBL_tlike_aln	86	35.55555555555556	39.55555555555556	225	60.0	0.983411	53.490545	16.070726999999998	1.6589150000000001	17.231312	86.31755600000001	6.276967	3.647079	0.412483	0.018125	0.000519	0.024915	0.0022559999999999998	59.603614	1.7378369999999999	0.079724	0.193278	0.8331360000000001	22.571276	50.423438	2.510615	1.6589150000000001	17.231312	32.337787	0.540572	1.6589150000000001	17.231312	77.710409	122.38734	1.6589150000000001	17.231312	60.44444444444444	9	120	0.270814
E0312.r2_para_no_lavaretus_TBL_tlike_aln	38	46.875	59.375	192	64.0625	0.987253	59.495546999999995	21.382788	1.2746709999999999	35.348298	79.03405	8.861091	4.342257	0.41755299999999995	0.051802999999999995	0.003833	0.07438600000000001	0.013986000000000002	70.454545	1.493436	0.083131	0.19909100000000002	1.571361	28.418415000000003	67.565188	18.631607000000002	1.2746709999999999	35.348298	33.685481	9.28454	1.2746709999999999	35.348298	77.235973	109.566083	1.2746709999999999	35.348298	40.625	24	125	0.468045
E0665.r2_para_no_lavaretus_TBL_tlike_aln	49	42.129629629629626	51.851851851851855	216	40.27777777777778	0.970899	61.184181	6.7788770000000005	2.910053	50.28828	80.52288	9.471688	3.163691	0.465114	0.031989	0.001797	0.036005	0.002238	64.548889	1.3152780000000002	0.07157899999999999	0.153896	0.924745	22.702002	60.358368999999996	11.708679	3.089569	49.532641	33.364748	1.89172	2.8344669999999996	50.713669	89.82238000000001	38.209441	2.8061220000000002	50.836693	48.148148148148145	21	143	0.36449499999999996
E1675.r2_para_no_lavaretus_TBL_tlike_aln	65	52.7891156462585	63.197278911564624	1470	12.653061224489797	0.878503	60.248849	12.134503	12.14966	290.142533	64.14325	18.21377	3.841322	0.478654	0.029656000000000002	0.001614	0.03081	0.005018	84.941935	1.9079419999999998	0.15098699999999998	0.31544099999999997	0.327916	24.440657	60.185052	5.470629	12.150706	290.114896	46.591423999999996	1.360838	12.150706	290.114896	73.969514	59.124142000000006	12.147567	290.200838	36.802721088435376	153	1045	0.452771
E0401.r2_para_no_lavaretus_TBL_tlike_aln	44	42.38095238095238	55.23809523809524	210	68.57142857142857	0.9841989999999999	63.247003	12.084118	1.580087	14.288591	81.659116	7.261750999999999	3.4075330000000004	0.457855	0.038053	0.002386	0.041986	0.00371	60.943902	1.375141	0.068497	0.149604	1.838381	24.338798	63.977565000000006	3.804881	1.525974	14.276006	43.133051	3.555342	1.525974	14.276006	82.661445	93.465029	1.6883119999999998	14.453985000000001	44.76190476190476	27	128	0.389583
E1295.r2_para_no_lavaretus_TBL_tlike_aln	46	61.152882205513784	75.18796992481202	399	8.270676691729323	0.867767	65.64815300000001	10.256183	13.223276	234.368111	59.857372999999995	15.830498	4.897993	0.487442	0.055523	0.005286	0.054576	0.005256	80.767442	1.311685	0.13771	0.282516	0.575842	33.26869	58.401756000000006	14.652904000000001	13.239621	233.80451800000003	55.107127	6.245359	13.223276	234.786869	83.43224000000001	33.023307	13.206929999999998	234.53752599999999	24.81203007518797	56	348	0.569016
E1166.r2_para_no_lavaretus_TBL_tlike_aln	68	57.186544342507645	63.30275229357798	327	32.11009174311926	0.852042	63.674461	27.818081	14.795827	351.70507000000003	60.174841	15.445047	5.732945	0.504041	0.044456	0.003593	0.04308	0.004386999999999999	72.932812	1.438407	0.180325	0.357759	0.32317399999999996	24.772185999999998	58.148776	13.989963000000001	14.813815	351.828888	50.885909000000005	9.511016	14.786832	351.081795	81.989532	141.61318300000002	14.786832	352.23753500000004	36.69724770642202	20	240	0.537872
E0176.r2_para_no_lavaretus_TBL_tlike_aln	70	45.64102564102564	54.35897435897436	195	59.48717948717949	0.9865200000000001	54.897599	12.257126	1.347985	16.923811999999998	83.308595	6.317547	4.4699919999999995	0.467836	0.031212	0.001312	0.034982	0.002503	74.824242	1.316797	0.073545	0.157203	1.5350219999999999	32.072271	65.37647199999999	8.210963000000001	1.340659	16.939982999999998	25.229318	2.031992	1.340659	16.939982999999998	74.09195	70.872805	1.362637	16.914011	45.64102564102564	17	132	0.354095
E1408.r2_para_no_lavaretus_TBL_tlike_aln	75	52.490421455938694	63.60153256704981	522	13.218390804597702	0.8711110000000001	61.885773	13.837330999999999	12.888889	224.3688	65.737116	16.031056	5.042983	0.46503500000000003	0.032572000000000004	0.00183	0.035970999999999996	0.002527	73.884722	1.3590280000000001	0.135621	0.291636	0.281816	21.97253	56.29415600000001	14.638881	12.965517	225.629077	40.866724	5.832885	12.835249000000001	223.55887400000003	88.494077	62.79537	12.8659	224.00128999999998	36.39846743295019	58	409	0.391802
E0995.r2_para_no_lavaretus_TBL_tlike_aln	58	37.37373737373738	50.168350168350166	297	14.141414141414142	0.9272030000000001	47.597671999999996	13.197714000000001	7.279692999999999	149.958154	77.333325	14.761633999999999	2.0741330000000002	0.45603999999999995	0.017197999999999998	0.0005679999999999999	0.019453	0.0017239999999999998	72.087273	1.849692	0.110679	0.242696	0.29473	40.50018	43.62746	3.982419	7.279692999999999	149.958154	52.981333	1.40382	7.279692999999999	149.958154	46.184224	85.422053	7.279692999999999	149.958154	49.831649831649834	38	219	0.27757800000000005
E1222.r2_para_no_lavaretus_TBL_tlike_aln	50	56.630824372759854	65.23297491039426	279	20.43010752688172	0.931398	63.766742	32.643121	6.860214999999999	144.03515900000002	70.03818299999999	13.682476999999999	4.206528	0.479314	0.042899	0.002975	0.043806	0.004453	69.791489	1.40247	0.12623399999999999	0.263364	0.726809	24.445391	61.035481000000004	26.608795	6.9247309999999995	143.23515	49.495076	11.071287	6.7741940000000005	145.127076	80.783703	120.58373600000002	6.88172	143.88828700000002	34.76702508960574	24	209	0.501524
E0538.r2_para_no_lavaretus_TBL_tlike_aln	74	27.230046948356808	33.80281690140845	213	42.25352112676056	0.976399	54.936174	4.0096620000000005	2.360107	60.876599	88.992427	9.99092	3.3512779999999998	0.409072	0.019309	0.00044800000000000005	0.029123000000000003	0.0014550000000000001	56.625	1.283563	0.058704	0.143505	0.309647	30.277390000000004	46.094328000000004	1.8168419999999998	2.360107	60.876599	29.535687	0.8404360000000001	2.360107	60.876599	89.178508	28.141455	2.360107	60.876599	66.19718309859155	14	102	0.17593699999999998
E0521.r2_para_no_lavaretus_TBL_tlike_aln	35	44.696969696969695	56.81818181818182	132	88.63636363636364	0.975325	56.385647	19.055597	2.467532	12.570317	79.93506500000001	7.154159	4.5935559999999995	0.6178170000000001	0.088687	0.013028	0.050158999999999995	0.006332	58.459375	1.440744	0.094731	0.153332	4.388984	30.620675	45.247639	7.109172	2.467532	12.570317	40.311761	12.297537	2.467532	12.570317	83.597541	81.337868	2.467532	12.570317	43.18181818181818	16	84	0.401136
E1531.r2_para_no_lavaretus_TBL_tlike_aln	48	52.28310502283105	64.15525114155251	438	17.80821917808219	0.86249	60.91781700000001	8.552905	13.750951	174.759101	63.853671	13.592835000000001	3.72559	0.48076199999999997	0.039803	0.002635	0.040301	0.002856	77.166667	1.3017219999999998	0.11736600000000001	0.244125	0.649968	25.986362	59.744986	5.937759	13.727169	174.875298	42.47903	8.631986	13.7129	174.566495	80.55884499999999	53.099497	13.812785	174.88278400000002	35.84474885844749	52	327	0.465305
E1046.r2_para_no_lavaretus_TBL_tlike_aln	54	38.940809968847354	50.15576323987539	321	48.598130841121495	0.9235030000000001	61.653653000000006	6.969178	7.649706	158.96829	76.10999	13.002661999999999	2.955395	0.396106	0.022954	0.000538	0.033051	0.002364	71.196078	1.3710120000000001	0.105378	0.26603499999999997	0.161604	21.015058	56.471231	9.19192	7.649706	158.96829	40.112771	6.2920300000000005	7.649706	158.96829	88.376956	32.454378000000005	7.649706	158.96829	49.84423676012461	36	207	0.304321
E1683.r2_para_no_lavaretus_TBL_tlike_aln	29	39.72868217054263	54.651162790697676	1032	40.406976744186046	0.8761690000000001	65.664211	20.085397	12.383053	318.890452	65.41556899999999	17.496323	3.132898	0.394121	0.04749	0.004105	0.065454	0.009811	84.688462	1.476094	0.161468	0.40969099999999997	0.364288	37.6684	63.523619	5.304155000000001	12.379711	318.961729	57.843238	2.539797	12.379711	318.961729	75.62767	112.63015800000001	12.389735	318.749842	45.348837209302324	154	594	0.408091
E1570.r2_para_no_lavaretus_TBL_tlike_aln	59	54.232804232804234	60.58201058201058	378	11.11111111111111	0.9271809999999999	50.536608	22.703856	7.281858000000001	209.058797	65.848741	15.439084	5.108714	0.550501	0.050220999999999995	0.004309	0.040287	0.00247	78.04363599999999	1.285198	0.13852799999999998	0.25164000000000003	0.726719	20.794911	51.001294	12.138618	7.277374000000001	209.123999	39.240171999999994	12.519486	7.277374000000001	209.123999	61.369972	105.364349	7.290825999999999	208.935513	39.41798941798942	24	273	0.5874659999999999
E1189.r2_para_no_lavaretus_TBL_tlike_aln	60	43.78109452736319	50.49751243781095	402	21.64179104477612	0.929726	61.87169300000001	13.209301000000002	7.027363	149.863351	75.407988	14.003104	3.826912	0.472495	0.031723	0.0013369999999999999	0.033645	0.001489	73.559649	1.145536	0.112371	0.237825	0.167355	30.002184999999997	64.93334300000001	4.4033940000000005	7.027363	149.863351	33.5815	1.500097	7.027363	149.863351	87.100235	80.76615100000001	7.027363	149.863351	49.50248756218905	27	255	0.331599
E0199.r2_para_no_lavaretus_TBL_tlike_aln	62	47.69230769230769	63.58974358974359	195	72.3076923076923	0.986849	62.326262	12.677577000000001	1.315136	16.827764000000002	82.828513	7.361175	4.129799	0.401389	0.028096	0.001173	0.039873	0.00316	56.961017000000005	1.3767639999999999	0.07219199999999999	0.179855	1.967914	14.700719	60.207435	14.525785999999998	1.315136	16.827764000000002	38.654234	6.55682	1.315136	16.827764000000002	88.11711700000001	55.212461	1.315136	16.827764000000002	36.41025641025641	31	139	0.384495
E1190.r2_para_no_lavaretus_TBL_tlike_aln	72	57.650273224043715	65.84699453551913	366	20.491803278688526	0.88684	59.750623	9.941014	11.316028999999999	194.246566	65.762227	14.125306	5.594493	0.440874	0.035746	0.002167	0.043445	0.004375	70.028986	1.444801	0.12198699999999998	0.276694	0.9187379999999999	29.491701000000003	47.704596	4.380678	11.316028999999999	194.246566	56.639553	4.109967	11.316028999999999	194.246566	74.907719	68.335222	11.316028999999999	194.246566	34.15300546448088	30	291	0.493167
E1263.r2_para_no_lavaretus_TBL_tlike_aln	65	35.147392290249435	41.49659863945578	441	10.884353741496598	0.9014129999999999	64.171446	6.429227	9.858713	204.08341299999998	74.01840200000001	16.423685	5.851536	0.548096	0.051729	0.008051	0.040681999999999996	0.006072	75.475806	1.817495	0.115668	0.211036	0.193917	38.423479	49.717422	3.6642669999999997	9.858713	204.08341299999998	52.962968000000004	2.7028529999999997	9.858713	204.08341299999998	89.833947	36.673809999999996	9.858713	204.08341299999998	58.50340136054422	28	253	0.257527
E1668.r2_para_no_lavaretus_TBL_tlike_aln	46	39.276485788113696	50.3875968992248	1161	3.10077519379845	0.8935700000000001	60.826584	11.160276	10.642999	252.22633900000002	68.751826	18.121064999999998	4.36599	0.37595300000000004	0.038172000000000005	0.001696	0.05923	0.029639	80.211628	2.5847740000000003	0.13741	0.365498	0.451709	40.506713	60.053233	6.639908999999999	10.644871	252.114537	37.909418	2.858414	10.644871	252.33116600000002	84.51532399999999	58.264837	10.639254	252.23527	49.6124031007752	129	637	0.36046
E0661.r2_para_no_lavaretus_TBL_tlike_aln	85	61.904761904761905	69.26406926406926	231	35.064935064935064	0.940616	50.967153	24.537754999999997	5.938375	94.92224	71.243285	11.623724000000001	5.778112	0.5351020000000001	0.037706	0.002841	0.031603	0.003442	72.75121999999999	1.6189120000000001	0.105949	0.197998	1.151831	35.670121	60.002142000000006	11.82509	5.943468	94.90785699999999	30.089344	9.098378	5.958747	94.82423399999999	62.804227000000004	125.82758000000001	5.912911	95.073685	30.735930735930737	17	190	0.512995
E1582.r2_para_no_lavaretus_TBL_tlike_aln	73	55.660377358490564	63.102725366876314	954	14.779874213836479	0.901568	50.804315	16.285805	9.843198	201.76615	65.493524	14.851356	5.793591	0.521993	0.043203	0.0027559999999999998	0.037937	0.002478	83.647143	1.259192	0.125659	0.240729	0.49439399999999994	23.951981	55.430381999999994	3.5905519999999997	9.864737	201.330124	36.311617	3.791064	9.834583	201.922778	60.672962	116.041529	9.830275	202.053989	36.897274633123686	71	685	0.517858
E1291.r2_para_no_lavaretus_TBL_tlike_aln	61	59.060402684563755	65.77181208053692	447	8.277404921700224	0.901199	46.893288	14.035467	9.880075	211.764202	64.0733	14.924671	4.482182	0.492225	0.038038999999999996	0.002513	0.03731	0.004069	73.944828	1.521231	0.133946	0.272124	0.413184	23.325027	45.549815	8.9251	9.880075	211.764202	38.815362	7.071553	9.880075	211.77921600000002	56.314772	65.66826999999999	9.880075	211.764202	34.22818791946309	30	340	0.553675
E1415.r2_para_no_lavaretus_TBL_tlike_aln	66	37.666666666666664	48.833333333333336	600	21.0	0.909116	67.5633	6.699302	9.088384	164.608735	75.00264200000001	14.152469	4.236024	0.510149	0.034302	0.002357	0.031439999999999996	0.0018809999999999999	74.314286	1.395143	0.112018	0.219579	0.308076	25.832603	61.612692	7.347036999999999	9.083333	164.542949	48.585339000000005	0.9790969999999999	9.090909	164.645455	92.492949	42.095211	9.090909	164.645455	51.166666666666664	67	383	0.278613
E0281.r2_para_no_lavaretus_TBL_tlike_aln	32	49.743589743589745	63.07692307692308	195	40.0	0.975801	56.927882999999994	12.278008	2.4198720000000002	66.954837	78.104839	10.771894999999999	2.396969	0.464211	0.038369	0.001178	0.040132999999999995	0.00245	78.68275899999999	1.084645	0.083023	0.178848	0.9032610000000001	26.148429999999998	44.82565	16.105879	2.451923	66.861519	48.305043	5.560696	2.4038459999999997	67.02615	77.646722	52.282078000000006	2.4038459999999997	67.02615	36.92307692307692	26	138	0.452545
E1288.r2_para_no_lavaretus_TBL_tlike_aln	72	44.55128205128205	55.76923076923077	312	12.5	0.9414170000000001	48.914251	17.580347	5.858262	106.218985	75.477133	12.635072000000001	3.5801910000000006	0.500746	0.025981999999999998	0.001859	0.025535	0.002706	66.127941	1.8492950000000001	0.104523	0.208735	0.506997	38.732824	49.472243	7.1657910000000005	5.876068	106.064973	41.643059	9.602142	5.849359	106.304432	55.628852	77.05209599999999	5.849359	106.304432	44.23076923076923	35	218	0.396096
E1454.r2_para_no_lavaretus_TBL_tlike_aln	40	55.705705705705704	66.51651651651652	666	7.657657657657658	0.861261	59.956433	24.071062	13.873873999999999	333.30836	59.04346700000001	19.482226	4.296856	0.529482	0.061489	0.009327	0.050544	0.008008	73.80810799999999	1.6577709999999999	0.17102699999999998	0.323008	0.844958	29.902775	61.343430000000005	10.974077000000001	13.873873999999999	333.30836	36.652482	2.755457	13.873873999999999	333.30836	81.873386	155.05283799999998	13.873873999999999	333.30836	33.48348348348348	72	512	0.526546
E0444.r2_para_no_lavaretus_TBL_tlike_aln	83	57.27699530516432	66.66666666666667	213	19.718309859154928	0.9742629999999999	59.633938	16.299623999999998	2.573675	56.481897	77.834802	9.783205	5.635453	0.480833	0.033871	0.001593	0.03525	0.0032	70.85625	1.416095	0.093041	0.1935	0.600266	22.741435	56.170823999999996	6.419604	2.562362	55.986984	44.709753000000006	4.7124690000000005	2.562362	55.986984	78.024968	101.537028	2.596301	57.503202	33.333333333333336	20	170	0.4594
E1123.r2_para_no_lavaretus_TBL_tlike_aln	63	47.61904761904762	53.67965367965368	231	56.70995670995671	0.8543940000000001	55.572291	26.699111	14.560572	218.162846	63.971291	11.103814999999999	4.226425	0.481182	0.033895	0.001439	0.034805	0.003556	66.19833299999999	1.455972	0.152075	0.31604499999999996	0.521709	29.894985	57.494689	12.275994	14.698	214.68154900000002	40.78303	5.0084	14.430014000000002	221.82444500000003	68.455706	140.259062	14.5537	218.344971	46.32034632034632	14	143	0.450687
